Title,Year,Duration,MPA,IMBD_Rating,Votes,méta_score,description,Movie Link,writers,director,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
36. North to Alaska,1960,2h 2m,Approved,6.9,8.7K,,"During the Alaska gold rush, prospector George sends partner Sam to Seattle to bring his fiancée but when it turns out that she married another man, Sam returns with a pretty substitute, the hostess of the Henhouse dance hall.",https://www.imdb.com/title/tt0054127/?ref_=sr_i_36,"['John Lee Mahin', 'Martin Rackin', 'Claude Binyon']",Henry Hathaway,"['John Wayne', 'Stewart Granger', 'Ernie Kovacs', 'Fabian', 'Capucine', 'Mickey Shaughnessy', 'Karl Swenson', 'Joe Sawyer', 'Kathleen Freeman', 'John Qualen']","$3,500,000 (estimated)",,,,"November 10, 1960",['United States'],"Yukon, Canada",['Twentieth Century Fox'],1 win & 1 nomination total,"['Feel-Good Romance', 'Slapstick', 'Comedy', 'Romance', 'Western']","['English', 'French']"
37. Village of the Damned,1960,1h 17m,Approved,7.3,20K,77.0,"In the English village of Midwich, the blonde-haired, glowing-eyed children of uncertain paternity prove to have frightening powers.",https://www.imdb.com/title/tt0054443/?ref_=sr_i_37,"['Stirling Silliphant', 'Wolf Rilla', 'Ronald Kinnoch']",Wolf Rilla,"['George Sanders', 'Barbara Shelley', 'Martin Stephens', 'Michael Gwynn', 'Laurence Naismith', 'Richard Warner', 'Jenny Laird', 'Sarah Long', 'Thomas Heathcote', 'Charlotte Mitchell']","$200,000 (estimated)",,,,"December 7, 1960","['United Kingdom', 'United States']","Letchmore Heath, Hertfordshire, England, UK",['Metro-Goldwyn-Mayer British Studios'],2 nominations total,"['Horror', 'Sci-Fi']",['English']
38. The Unforgiven,1960,2h 5m,Approved,6.6,10K,,The neighbors of a frontier family turn on them when it is suspected that their adopted daughter was stolen from the local Kiowa tribe.,https://www.imdb.com/title/tt0054428/?ref_=sr_i_38,"['Burt Lancaster', 'Audrey Hepburn', 'Audie Murphy']",John Huston,"['Burt Lancaster', 'Audrey Hepburn', 'Audie Murphy', 'John Saxon', 'Charles Bickford', 'Lillian Gish', 'Albert Salmi', 'Joseph Wiseman', 'June Walker', 'Kipp Hamilton']","$5,000,000 (estimated)",,,,"April 6, 1960",['United States'],"Durango, Mexico","['Hecht-Hill-Lancaster Productions', 'James Productions']",,"['Classical Western', 'Drama', 'Romance', 'Western']",['English']
39. Never Take Candy from A Stranger,1960,1h 21m,Approved,7.4,2.1K,,"In Canada, a British schoolmaster meets official resistance when he learns that his 9-year-old daughter has been the victim of the pedophile patriarch of the town's most powerful family.",https://www.imdb.com/title/tt0054116/?ref_=sr_i_39,"['Gwen Watford', 'Patrick Allen', 'Felix Aylmer']",Cyril Frankel,"['Gwen Watford', 'Patrick Allen', 'Felix Aylmer', 'Niall MacGinnis', 'Alison Leggatt', 'Bill Nagy', 'Michael Gwynn', 'Budd Knapp', 'MacDonald Parke', 'Estelle Brody']",,,,,"May 17, 1961",['United Kingdom'],"Wexham, Slough, Buckinghamshire, England, UK",['Hammer Films'],,"['Drama', 'Horror', 'Mystery', 'Thriller']",['English']
40. 13 Ghosts,1960,1h 25m,Approved,6.0,7.7K,56.0,A family inherits a house with 12 ghosts who want a 13th.,https://www.imdb.com/title/tt0053559/?ref_=sr_i_40,"['Charles Herbert', 'Jo Morrow', 'Martin Milner']",William Castle,"['Charles Herbert', 'Jo Morrow', 'Martin Milner', 'Rosemary DeCamp', 'Donald Woods', 'Margaret Hamilton', 'John Van Dreelen', 'Jeanne Baker', 'John Burnside', 'William Castle']",,,,"$3,270,000",July 1960,['United States'],"Natural History Museum 900 W Exposition Blvd, Los Angeles, California, USA",['William Castle Productions'],1 nomination total,"['Horror', 'Mystery']",['English']
41. The Virgin Spring,1960,1h 29m,Not Rated,8.0,32K,,"In 14th-century Sweden, an innocent yet pampered teenage girl and her family's pregnant and jealous servant set out from their farm to deliver candles to church, but only one returns from events that transpire in the woods along the way.",https://www.imdb.com/title/tt0053976/?ref_=sr_i_41,"['Max von Sydow', 'Birgitta Valberg', 'Gunnel Lindblom']",Ingmar Bergman,"['Max von Sydow', 'Birgitta Valberg', 'Gunnel Lindblom', 'Birgitta Pettersson', 'Axel Düberg', 'Tor Isedal', 'Allan Edwall', 'Ove Porath', 'Axel Slangus', 'Gudrun Brost']",,,"$6,952",,"November 14, 1960",['Sweden'],"Styggeforsen, Dalarnas län, Sweden",['Svensk Filmindustri (SF)'],6 wins & 2 nominations total,"['Tragedy', 'Drama']","['Swedish', 'German']"
42. Beyond the Time Barrier,1960,1h 14m,Not Rated,5.3,2.2K,,"In 1960, a military test pilot is caught in a time warp that propels him to year 2024 where he finds a plague has sterilized the world's population.",https://www.imdb.com/title/tt0053651/?ref_=sr_i_42,['Arthur C. Pierce'],Edgar G. Ulmer,"['Robert Clarke', 'Darlene Tompkins', 'Arianne Ulmer', 'Vladimir Sokoloff', 'Stephen Bekassy', 'John Van Dreelen', ""Boyd 'Red' Morgan"", 'Ken Knox', 'Don Flournoy', 'Tom Ravick']","$125,000 (estimated)",,,,July 1960,['United States'],"Carswell Air Force Base, Fort Worth, Texas, USA","['American International Pictures (AIP)', 'Miller Consolidated Pictures (MCP)']",,"['Romance', 'Sci-Fi']",['English']
43. The Gallant Hours,1960,1h 55m,Approved,7.1,2K,,"A semi-documentary dramatization of five weeks in the life of Vice Admiral William F. ""Bull"" Halsey, Jr., from his assignment to command the U.S. naval operations in the South Pacific to the Allied victory at Guadalcanal.",https://www.imdb.com/title/tt0053849/?ref_=sr_i_43,"['James Cagney', 'Dennis Weaver', 'Ward Costello']",Robert Montgomery,"['James Cagney', 'Dennis Weaver', 'Ward Costello', 'Vaughn Taylor', 'Richard Jaeckel', 'Les Tremayne', 'Walter Sande', 'Karl Swenson', 'Leon Lontoc', 'Robert Burton']",,,,,"June 13, 1960",['United States'],"Marine Corps Base Camp Pendleton, California, USA",['Cagney-Montgomery Production'],,"['Biography', 'Drama', 'War']","['English', 'Japanese']"
44. The City of the Dead,1960,1h 16m,PG-13,6.7,8.9K,,"A young college student arrives in a sleepy Massachusetts town to research witchcraft; during her stay at an eerie inn, she discovers a startling secret about the town and its inhabitants.",https://www.imdb.com/title/tt0053719/?ref_=sr_i_44,"['Patricia Jessel', 'Dennis Lotis', 'Christopher Lee']",John Llewellyn Moxey,"['Patricia Jessel', 'Dennis Lotis', 'Christopher Lee', 'Tom Naylor', 'Betta St. John', 'Venetia Stevenson', 'Valentine Dyall', 'Ann Beach', 'Norman MacOwan', 'Fred Johnson']","£45,000 (estimated)",,,,"September 12, 1962",['United Kingdom'],"Shepperton Studios, Shepperton, Surrey, England, UK",['Vulcan Films'],,"['Supernatural Horror', 'Witch Horror', 'Horror', 'Mystery', 'Thriller']",['English']
45. Elmer Gantry,1960,2h 26m,Approved,7.7,13K,,"A fast-talking traveling salesman with a charming, loquacious manner convinces a sincere evangelist that he can be an effective preacher for her cause.",https://www.imdb.com/title/tt0053793/?ref_=sr_i_45,"['Burt Lancaster', 'Jean Simmons', 'Arthur Kennedy']",Richard Brooks,"['Burt Lancaster', 'Jean Simmons', 'Arthur Kennedy', 'Dean Jagger', 'Shirley Jones', 'Patti Page', 'Edward Andrews', 'John McIntire', 'Hugh Marlowe', 'Joe Maross']","$3,000,000 (estimated)",,$64,,"August 26, 1960",['United States'],"Columbia/Warner Bros. Ranch - 411 North Hollywood Way, Burbank, California, USA",['Elmer Gantry Productions'],11 wins & 14 nominations total,['Drama'],['English']
46. Saturday Night and Sunday Morning,1960,1h 29m,Approved,7.5,9.6K,,"A rebellious, hard-living factory worker juggles relationships with two women, one of whom is married to another man but pregnant with his child.",https://www.imdb.com/title/tt0054269/?ref_=sr_i_46,['Alan Sillitoe'],Karel Reisz,"['Albert Finney', 'Shirley Anne Field', 'Rachel Roberts', 'Hylda Baker', 'Norman Rossington', 'Bryan Pringle', 'Robert Cawdron', 'Edna Morris', 'Elsie Wagstaff', 'Frank Pettitt']","£100,000 (estimated)",,$370,,"April 3, 1961",['United Kingdom'],"Raleigh Bicycle Works, Nottingham, Nottinghamshire, England, UK",['Woodfall Film Productions'],10 wins & 3 nominations total,"['Drama', 'Romance']",['English']
47. House of Usher,1960,1h 19m,Approved,6.9,16K,75.0,"Upon entering his fiancée's family mansion, a man discovers a savage family curse and fears that his future brother-in-law has entombed his bride-to-be prematurely.",https://www.imdb.com/title/tt0053925/?ref_=sr_i_47,"['Vincent Price', 'Mark Damon', 'Myrna Fahey']",Roger Corman,"['Vincent Price', 'Mark Damon', 'Myrna Fahey', 'Harry Ellerbe', 'David Ahdar', 'Mario Bellini', 'Bill Borzage', 'Eleanor LeFaber', 'Nadajan', 'Ruth Oklander']","$270,000 (estimated)",,$84,,"September 23, 1960",['United States'],"California, USA",['Alta Vista Productions'],3 wins total,"['Drama', 'Horror']",['English']
48. Seven Ways from Sundown,1960,1h 27m,Approved,6.8,1.4K,,"A Texas Ranger must capture an outlaw and take him-in, while tangling with savage Apaches and greedy bounty-hunters on the way back to jail.",https://www.imdb.com/title/tt0054296/?ref_=sr_i_48,['Clair Huffaker'],Harry Keller,"['Audie Murphy', 'Barry Sullivan', 'Venetia Stevenson', 'John McIntire', 'Kenneth Tobey', 'Mary Field', 'Ken Lynch', 'Suzanne Lloyd', 'Ward Ramsey', 'Don Collier']","$500,000 (estimated)",,,,"November 16, 1960",['United States'],"Red Rock Canyon, Nevada, USA",['Universal International Pictures (UI)'],,"['Classical Western', 'Western']",['English']
49. G.I. Blues,1960,1h 44m,PG,6.2,4.6K,,"Tulsa McLean, a soldier with dreams of running his own nightclub, places a bet with his friend Dynamite that he can win the heart of an untouchable dancer. But when Dynamite is transferred, Tulsa must replace him in the bet.",https://www.imdb.com/title/tt0053848/?ref_=sr_i_49,"['Elvis Presley', 'Juliet Prowse', 'Robert Ivers']",Norman Taurog,"['Elvis Presley', 'Juliet Prowse', 'Robert Ivers', 'James Douglas', 'Letícia Román', 'Sigrid Maier', 'Arch Johnson', 'Mickey Knox', 'John Hudson', 'Kenneth Becker']","$2,000,000 (estimated)",,,,"November 23, 1960",['United States'],"König-Adolf-Platz, Idstein, Hessen, Germany",['Hal Wallis Productions'],3 nominations total,"['Jukebox Musical', 'Rock Musical', 'Comedy', 'Musical']","['English', 'German', 'Italian']"
50. The Fugitive Kind,1960,1h 59m,Approved,7.1,7.4K,,A guitar-playing drifter wanders into a small Mississippi town and inflames two troubled women.,https://www.imdb.com/title/tt0052832/?ref_=sr_i_50,"['Tennessee Williams', 'Meade Roberts']",Sidney Lumet,"['Marlon Brando', 'Joanne Woodward', 'Anna Magnani', 'Maureen Stapleton', 'Victor Jory', 'R.G. Armstrong', 'Virgilia Chew', 'Ben Yaffee', 'Joe Brown Jr.', 'Mary Perry']","$2,000,000 (estimated)",,,,"April 14, 1960",['United States'],"Gold Medal Studios, Bronx, New York City, New York, USA",['Pennebaker Productions'],2 wins total,"['Drama', 'Romance']",['English']
51. The Housemaid,1960,1h 49m,Not Rated,7.2,6.1K,,A composer and his wife are thrown into turmoil when a housemaid becomes more than they bargained for.,https://www.imdb.com/title/tt0150980/?ref_=sr_i_51,"['Kim Jin-kyu', 'Jeung-nyeo Ju', 'Eun-shim Lee']",Kim Ki-young,"['Kim Jin-kyu', 'Jeung-nyeo Ju', 'Eun-shim Lee', 'Aeng-ran Eom', 'Seon-ae Ko', 'Sook-Rang Wang', 'Seok-je Kang', 'Jeong-ok Na', 'Ahn Sung-ki', 'Yoo-ri Lee']",,,,,"November 3, 1960",['South Korea'],"Seoul, South Korea","['Kim Ki-Young Production', 'Korean Literature Film']",,"['Crime', 'Drama', 'Horror', 'Thriller']",['Korean']
52. Sink the Bismarck!,1960,1h 37m,Approved,7.2,8.6K,,The World War II story of the Royal Navy's effort to defeat Nazi Germany's most powerful warship.,https://www.imdb.com/title/tt0054310/?ref_=sr_i_52,"['Edmund H. North', 'C.S. Forester']",Lewis Gilbert,"['Kenneth More', 'Dana Wynter', 'Carl Möhner', 'Laurence Naismith', 'Geoffrey Keen', 'Karel Stepanek', 'Michael Hordern', 'Maurice Denham', 'Michael Goodliffe', 'Esmond Knight']","$1,330,000 (estimated)",,,,"February 11, 1960","['United Kingdom', 'United States']","HMS Belfast, Tooley Street, Southwark, London, England, UK",['Twentieth Century Fox'],2 nominations total,"['Action', 'Drama', 'History', 'War']","['English', 'German']"
53. The Brides of Dracula,1960,1h 25m,Approved,6.6,9.3K,64.0,"Vampire hunter Dr. Van Helsing returns to Transylvania to destroy handsome bloodsucker Baron Meinster, who has designs on a beautiful young schoolteacher.",https://www.imdb.com/title/tt0053677/?ref_=sr_i_53,"['Jimmy Sangster', 'Peter Bryan', 'Edward Percy']",Terence Fisher,"['Peter Cushing', 'Martita Hunt', 'Yvonne Monlaur', 'Freda Jackson', 'David Peel', 'Miles Malleson', 'Henry Oscar', 'Mona Washbourne', 'Andree Melly', 'Victor Brooks']",,,"$337,833",,"September 5, 1960",['United Kingdom'],"Black Park, Iver Heath, Buckinghamshire, England, UK",['Hammer Films'],1 nomination total,"['Vampire Horror', 'Horror']",['English']
54. First Spaceship on Venus,1960,1h 19m,Unrated,4.7,3.3K,,"When an alien artifact discovered on Earth is found to have come from Venus, an international team of astronauts embarks to investigate its origins.",https://www.imdb.com/title/tt0053250/?ref_=sr_i_54,"['Stanislaw Lem', 'Jan Fethke', 'Wolfgang Kohlhaase']",Kurt Maetzig,"['Yôko Tani', 'Oldrich Lukes', 'Ignacy Machowski', 'Julius Ongewe', 'Mikhail N. Postnikov', 'Kurt Rackelmann', 'Günther Simon', 'Hua-Ta Tang', 'Lucyna Winnicka', 'Klaus Bamberg']",,,,,"October 31, 1962","['East Germany', 'Poland']","WFF Film Studio, Wroclaw, Dolnoslaskie, Poland","['DEFA-Studio für Spielfilme', ""Künstlerische Arbeitsgruppe ''Roter Kreis''"", 'Zespol Filmowy ""Iluzjon""']",,"['Space Sci-Fi', 'Sci-Fi']",['German']
55. Let No Man Write My Epitaph,1960,1h 45m,Approved,7.0,667,,"In this sequel to ""Knock On Any Door"", the residents of a Chicago tenement building band together to insure that the son of Nick Romano does not follow in his father's footsteps...to the electric chair.",https://www.imdb.com/title/tt0054021/?ref_=sr_i_55,"['Burl Ives', 'Shelley Winters', 'James Darren']",Philip Leacock,"['Burl Ives', 'Shelley Winters', 'James Darren', 'Jean Seberg', 'Ricardo Montalban', 'Ella Fitzgerald', 'Rodolfo Acosta', 'Philip Ober', 'Jeanne Cooper', 'Bernie Hamilton']",,,,,October 1960,['United States'],"South Michigan Avenue and East Congress Plaza Drive at East Van Buren Street, Chicago, Illinois, USA",['Columbia Pictures'],1 nomination total,"['Crime', 'Drama']",['English']
56. Where the Boys Are,1960,1h 39m,Approved,6.7,3.2K,63.0,"Four very different college girls drive to Fort Lauderdale, Florida for spring break and seek out various adventures and romance for themselves.",https://www.imdb.com/title/tt0054469/?ref_=sr_i_56,"['Dolores Hart', 'George Hamilton', 'Yvette Mimieux']",Henry Levin,"['Dolores Hart', 'George Hamilton', 'Yvette Mimieux', 'Jim Hutton', 'Barbara Nichols', 'Paula Prentiss', 'Chill Wills', 'Frank Gorshin', 'Rory Harrity', 'Ted Berger']",,,,,"December 28, 1960",['United States'],"Fort Lauderdale, Florida, USA",['Euterpe'],2 nominations total,"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['English']
57. Snowball,1960,1h 9m,,6.8,192,,"A boy claims he was thrown off the school bus by the conductor, obliging him to walk several miles home. Alerted by the boy's neighbor, the local press makes an issue of the incident - with tragic repercussions.",https://www.imdb.com/title/tt0054318/?ref_=sr_i_57,"['Gordon Jackson', 'Kenneth Griffith', 'Zena Walker']",Pat Jackson,"['Gordon Jackson', 'Kenneth Griffith', 'Zena Walker', 'Daphne Anderson', 'Dennis Waterman', 'John Welsh', 'Myrtle Reed', 'Wensley Pithey', 'Scot Finch', 'Eric Pohlmann']",,,,,"September 16, 1962",['United Kingdom'],"Independent Artists Studios, Beaconsfield, Buckinghamshire, England, UK",['Independent Artists'],,"['Crime', 'Drama']",['English']
58. The Story of Ruth,1960,2h 12m,Approved,6.7,1.5K,,"Inspired by the scriptural tale. Moabitess priestess Ruth is drawn both to a Judean man and to his talk of a forgiving God. After tragedy strikes, she begins a new life in Bethlehem.",https://www.imdb.com/title/tt0054343/?ref_=sr_i_58,"['Elana Eden', 'Stuart Whitman', 'Tom Tryon']",Henry Koster,"['Elana Eden', 'Stuart Whitman', 'Tom Tryon', 'Peggy Wood', 'Viveca Lindfors', 'Jeff Morrow', 'Thayer David', 'Les Tremayne', 'Eduard Franz', 'Leo Fuchs']","$2,930,000 (estimated)",,,,"June 17, 1960",['United States'],"Ruby, Arizona, USA",['Samuel G. Engel Productions'],,"['Drama', 'History', 'Romance']",['English']
59. Letter Never Sent,1960,1h 36m,Not Rated,7.8,4.5K,,Four geologists search for diamonds in the wilderness of Siberia.,https://www.imdb.com/title/tt0053106/?ref_=sr_i_59,"['Grigoriy Koltunov', 'Valeri Osipov', 'Viktor Rozov']",Mikhail Kalatozov,"['Innokentiy Smoktunovskiy', 'Tatyana Samoylova', 'Vasiliy Livanov', 'Evgeniy Urbanskiy', 'Galina Kozhakina', 'Boris Kozhukhov']",,,,,"June 27, 1960",['Soviet Union'],"Mosfilm Studios, Moscow, Russia",['Mosfilm'],1 nomination total,"['Survival', 'Adventure', 'Drama']",['Russian']
60. School for Scoundrels,1960,1h 34m,Approved,7.3,4.1K,,A young man finds a very special school. It teaches him how to take advantage of people. He begins to put the lessons into operation.,https://www.imdb.com/title/tt0054279/?ref_=sr_i_60,"['Stephen Potter', 'Patricia Moyes', 'Hal E. Chester']",Robert Hamer,"['Ian Carmichael', 'Terry-Thomas', 'Alastair Sim', 'Janette Scott', 'Dennis Price', 'Peter Jones', 'Edward Chapman', 'John Le Mesurier', 'Irene Handl', 'Kynaston Reeves']",,,,,"March 24, 1960",['United Kingdom'],"Thurlby Croft, Mulberry Close, Parson Street, Hendon, London, England, UK","['Associated British Picture Corporation (ABPC)', 'Guardsman Films']",,['Comedy'],['English']
61. Let's Make Love,1960,1h 59m,Approved,6.4,8.2K,,"When billionaire Jean-Marc Clement learns that he is to be satirized in an off-Broadway revue, he passes himself off as an actor playing him in order to get closer to the beautiful star of the show, Amanda Dell.",https://www.imdb.com/title/tt0054022/?ref_=sr_i_61,"['Marilyn Monroe', 'Yves Montand', 'Tony Randall']",George Cukor,"['Marilyn Monroe', 'Yves Montand', 'Tony Randall', 'Frankie Vaughan', 'Wilfrid Hyde-White', 'David Burns', 'Michael David', 'Mara Lynn', 'Dennis King Jr.', 'Joe Besser']","$3,585,000 (estimated)",,,,"September 8, 1960",['United States'],"Stage 11, 20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA",['Jerry Wald Productions'],6 nominations total,"['Comedy', 'Musical', 'Romance']","['English', 'French', 'German', 'Chinese', 'Italian', 'Arabic']"
62. Hideout in the Sun,1960,1h 10m,TV-MA,4.5,471,,"Two brothers rob a bank and take a young girl hostage. They find out that the girl is a nudist, so they force her to take them to a nudist colony so they can hide out.",https://www.imdb.com/title/tt0053908/?ref_=sr_i_62,"['Greg Conrad', 'Dolores Carlos', 'Earl Bauer']",Larry Wolk,"['Greg Conrad', 'Dolores Carlos', 'Earl Bauer', 'Carol Little', 'Ann Richards', 'Mary Line', 'Pat Reilly', 'Fran Stacey', 'Richard Falcon', 'Richard Schmitz']",,,,,"July 1, 1960",['United States'],"Miami Serpentarium, Miami, Florida, USA",['Wica Productions'],,"['Crime', 'Drama']",['English']
63. Bells Are Ringing,1960,2h 6m,Approved,6.9,3.9K,61.0,"A Brooklyn answering service operator becomes involved in the lives of her clients, including a struggling playwright with whom she begins to fall in love.",https://www.imdb.com/title/tt0053645/?ref_=sr_i_63,"['Betty Comden', 'Adolph Green', 'Gerald Devriès']",Vincente Minnelli,"['Judy Holliday', 'Dean Martin', 'Fred Clark', 'Eddie Foy Jr.', 'Jean Stapleton', 'Ruth Storey', 'Dort Clark', 'Frank Gorshin', 'Ralph Roberts', 'Valerie Allen']","$3,200,000 (estimated)",,,,July 1960,['United States'],"West 68th Street, Manhattan, New York City, New York, USA","['Metro-Goldwyn-Mayer (MGM)', 'Arthur Freed Productions']",1 win & 5 nominations total,"['Classic Musical', 'Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Musical', 'Romance']","['English', 'French']"
